Code Acte;Code acte/activité/phase;Libellé long;Code Activité;Code Phase;Code regroupement;Tarif secteur 1 et 2 adhérant à l'OPTAM/OPTAM-CO;Tarif secteur 2 non adhérant à l'OPTAM/OPTAM-CO; Quantité d'actes  ; Base de remboursement  ; Montants remboursés ;Catégorie d'acte;Sous-catégorie d'acte
ABMA002;ABMA00210;Révision ou changement d'élément d'une dérivation interne du liquide cérébrospinal, par abord direct;1;0;ADC;255.24 €;183.15 €;16;3 638.84 €;3 638.84 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABMA002;ABMA00240;Révision ou changement d'élément d'une dérivation interne du liquide cérébrospinal, par abord direct;4;0;ADA;79.54 €;79.54 €;15;1 206.41 €;1 182.55 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABMA003;ABMA00340;Révision ou changement d'élément d'une dérivation interne du liquide cérébrospinal, par craniotomie;4;0;ADA;104.50 €;104.50 €;51;5 165.02 €;5 165.02 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABMA003;ABMA00310;Révision ou changement d'élément d'une dérivation interne du liquide cérébrospinal, par craniotomie;1;0;ADC;262.33 €;239.93 €;51;13 468.02 €;13 468.02 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABMP001;ABMP00110;Contrôle et/ou réglage secondaire transcutané d'une valve de dérivation de liquide cérébrospinal à pression d'ouverture réglable;1;0;ATM;  ;  ; -     ;  ;  ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
ABQL002;ABQL00210;Cisternographie radio-isotopique;1;0;ADI;279.63 €;279.63 €;2;559.26 €;559.26 €;Autres Scintigraphies;Imagerie Scintigraphie
ABQP001;ABQP00110;Surveillance continue de la pression intracrânienne, par 24 heures;1;0;ATM;  ;  ;3; -   € ; -   € ;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
ABSA001;ABSA00140;Fermeture d'une brèche ostéodurale de l'étage moyen de la base du crâne, par craniotomie;4;0;ADA;259.68 €;259.68 €;4;908.88 €;908.88 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA001;ABSA00110;Fermeture d'une brèche ostéodurale de l'étage moyen de la base du crâne, par craniotomie;1;0;ADC;419.02 €;418.59 €;7;2 671.91 €;2 671.91 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA002;ABSA00210;Fermeture d'une brèche ostéodurale de l'étage moyen de la base du crâne, par abord translabyrinthique;1;0;ADC;589.82 €;517.66 €;1;275.65 €;275.65 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA002;ABSA00240;Fermeture d'une brèche ostéodurale de l'étage moyen de la base du crâne, par abord translabyrinthique;4;0;ADA;276.18 €;276.18 €;1;138.09 €;138.09 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA003;ABSA00340;Fermeture d'une brèche ostéodurale du sinus frontal, par abord coronal;4;0;ADA;229.90 €;229.90 €;1;229.90 €;229.90 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA003;ABSA00310;Fermeture d'une brèche ostéodurale du sinus frontal, par abord coronal;1;0;ADC;501.58 €;501.58 €;1;534.18 €;534.18 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA004;ABSA00410;Fermeture d'une brèche ostéodurale de l'étage moyen de la base du crâne, par abord mastoïdoattical;1;0;ADC;418.00 €;418.00 €;67;22 003.69 €;22 003.69 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA004;ABSA00440;Fermeture d'une brèche ostéodurale de l'étage moyen de la base du crâne, par abord mastoïdoattical;4;0;ADA;229.90 €;229.90 €;61;12 483.60 €;12 483.60 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA005;ABSA00540;Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par abord orbitaire;4;0;ADA;229.90 €;229.90 €;1;229.90 €;229.90 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA005;ABSA00510;Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par abord orbitaire;1;0;ADC;470.32 €;470.32 €;1;470.32 €;470.32 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA006;ABSA00610;Fermeture d'une brèche ostéodurale de l'étage moyen de la base du crâne, par abord suprapétreux;1;0;ADC;589.82 €;517.66 €;18;8 168.82 €;8 130.82 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA006;ABSA00640;Fermeture d'une brèche ostéodurale de l'étage moyen de la base du crâne, par abord suprapétreux;4;0;ADA;276.18 €;276.18 €;8;2 209.44 €;2 209.44 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA007;ABSA00740;Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par craniotomie;4;0;ADA;267.01 €;267.01 €;8;1 869.08 €;1 869.08 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA007;ABSA00710;Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par craniotomie;1;0;ADC;517.57 €;475.75 €;8;3 904.09 €;3 904.09 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA008;ABSA00810;Fermeture d'une fistule postopératoire de liquide cérébrospinal de la base du crâne;1;0;ADC;418.00 €;418.00 €;18;7 424.81 €;7 414.81 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA008;ABSA00840;Fermeture d'une fistule postopératoire de liquide cérébrospinal de la base du crâne;4;0;ADA;229.90 €;229.90 €;16;3 519.65 €;3 519.65 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA009;ABSA00940;Fermeture d'une fistule de liquide cérébrospinal ou d'une méningocèle postopératoire de la voûte crânienne, par craniotomie;4;0;ADA;229.90 €;229.90 €;23;5 287.70 €;5 287.70 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA009;ABSA00910;Fermeture d'une fistule de liquide cérébrospinal ou d'une méningocèle postopératoire de la voûte crânienne, par craniotomie;1;0;ADC;418.00 €;418.00 €;23;10 673.63 €;10 673.63 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA010;ABSA01040;Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par abord paralatéronasal;4;0;ADA;254.54 €;254.54 €;2;509.08 €;509.08 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA010;ABSA01010;Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par abord paralatéronasal;1;0;ADC;518.55 €;518.55 €;2;880.24 €;880.24 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA011;ABSA01140;Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par abord nasosphénoïdal;4;0;ADA;229.90 €;229.90 €;6;1 289.60 €;1 289.60 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA011;ABSA01110;Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par abord nasosphénoïdal;1;0;ADC;455.84 €;439.95 €;6;2 808.99 €;2 808.99 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA012;ABSA01240;Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par endoscopie;4;0;ADA;229.90 €;229.90 €;30;6 759.10 €;6 759.10 €;Autres Actes de Chirurgie;Actes chirurgicaux
ABSA012;ABSA01210;Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par endoscopie;1;0;ADC;418.00 €;418.00 €;33;12 427.16 €;12 427.16 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA001;ACFA00110;Exérèse de tumeur de l'étage antérieur de la base du crâne, par craniotomie frontale unilatérale;1;0;ADC;699.07 €;668.80 €;44;28 476.59 €;28 326.49 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA001;ACFA00140;Exérèse de tumeur de l'étage antérieur de la base du crâne, par craniotomie frontale unilatérale;4;0;ADA;341.39 €;341.39 €;33;10 163.04 €;10 163.04 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA002;ACFA00210;Exérèse de tumeur extraparenchymateuse de la convexité du cerveau sans atteinte de sinus veineux dural, par craniotomie;1;0;ADC;621.08 €;535.79 €;84;50 016.25 €;50 006.25 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA002;ACFA00240;Exérèse de tumeur extraparenchymateuse de la convexité du cerveau sans atteinte de sinus veineux dural, par craniotomie;4;0;ADA;376.94 €;376.94 €;68;25 346.98 €;25 346.98 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA003;ACFA00310;Exérèse de tumeur de la pointe du rocher, par abord translabyrinthique;1;0;ADC;715.05 €;715.05 €;1;843.76 €;843.76 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA003;ACFA00340;Exérèse de tumeur de la pointe du rocher, par abord translabyrinthique;4;0;ADA;258.58 €;258.58 €;1;258.58 €;258.58 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA004;ACFA00440;Exérèse de tumeur du clivus, par craniotomie;4;0;ADA;431.15 €;431.15 €;2;862.30 €;862.30 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA004;ACFA00410;Exérèse de tumeur du clivus, par craniotomie;1;0;ADC;1 159.22 €;1 023.46 €;5;5 033.11 €;5 033.11 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA005;ACFA00510;Exérèse de tumeur de l'angle pontocérébelleux et/ou du méat acoustique interne [conduit auditif interne], par abord rétrolabyrinthique présigmoïdien;1;0;ADC;1 228.92 €;1 107.79 €;5;6 328.37 €;6 328.37 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA005;ACFA00540;Exérèse de tumeur de l'angle pontocérébelleux et/ou du méat acoustique interne [conduit auditif interne], par abord rétrolabyrinthique présigmoïdien;4;0;ADA;471.78 €;471.78 €;4;1 910.12 €;1 892.12 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA006;ACFA00640;Exérèse de tumeur de la pointe du rocher sans déroutement du nerf facial, par abord transpétreux;4;0;ADA;245.02 €;245.02 €;4;857.57 €;857.57 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA006;ACFA00610;Exérèse de tumeur de la pointe du rocher sans déroutement du nerf facial, par abord transpétreux;1;0;ADC;741.51 €;605.64 €;5;3 225.05 €;3 225.05 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA007;ACFA00710;Exérèse de tumeur de l'angle pontocérébelleux et/ou du méat acoustique interne [conduit auditif interne], par abord translabyrinthique;1;0;ADC;1 256.64 €;1 123.87 €;30;21 987.06 €;21 941.06 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA007;ACFA00740;Exérèse de tumeur de l'angle pontocérébelleux et/ou du méat acoustique interne [conduit auditif interne], par abord translabyrinthique;4;0;ADA;395.17 €;395.17 €;5;1 975.85 €;1 975.85 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA008;ACFA00840;Exérèse de tumeur extraparenchymateuse de la convexité du cervelet sans atteinte de sinus veineux dural, par craniotomie;4;0;ADA;395.61 €;395.61 €;3;989.03 €;989.03 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA008;ACFA00810;Exérèse de tumeur extraparenchymateuse de la convexité du cervelet sans atteinte de sinus veineux dural, par craniotomie;1;0;ADC;571.45 €;550.89 €;5;2 295.74 €;2 295.74 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA009;ACFA00940;Exérèse de tumeur de la pointe du rocher, par abord suprapétreux;4;0;ADA;250.15 €;250.15 €;2;375.23 €;375.23 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA009;ACFA00910;Exérèse de tumeur de la pointe du rocher, par abord suprapétreux;1;0;ADC;963.27 €;734.26 €;2;1 563.98 €;1 563.98 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA010;ACFA01040;Exérèse de tumeur de l'angle pontocérébelleux et/ou du méat acoustique interne [conduit auditif interne], par abord infraoccipital rétrosigmoïdien;4;0;ADA;515.77 €;515.77 €;56;28 929.12 €;28 929.12 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA010;ACFA01010;Exérèse de tumeur de l'angle pontocérébelleux et/ou du méat acoustique interne [conduit auditif interne], par abord infraoccipital rétrosigmoïdien;1;0;ADC;1 228.92 €;1 107.79 €;75;93 434.46 €;93 364.46 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA011;ACFA01140;Exérèse de tumeur de l'étage moyen de la base du crâne, par craniotomie;4;0;ADA;352.74 €;352.74 €;25;8 182.02 €;8 182.02 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA011;ACFA01110;Exérèse de tumeur de l'étage moyen de la base du crâne, par craniotomie;1;0;ADC;706.16 €;672.91 €;39;27 857.19 €;27 847.19 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA012;ACFA01240;Exérèse de tumeur de l'angle pontocérébelleux et/ou du méat acoustique interne [conduit auditif interne], par abord suprapétreux;4;0;ADA;454.55 €;454.55 €; -     ;  ;  ;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA012;ACFA01210;Exérèse de tumeur de l'angle pontocérébelleux et/ou du méat acoustique interne [conduit auditif interne], par abord suprapétreux;1;0;ADC;940.50 €;940.50 €; -     ;  ;  ;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA013;ACFA01340;Exérèse de tumeur du tiers interne de l'étage moyen de la base du crâne intéressant l'angle sphénoorbitaire, par craniotomie;4;0;ADA;369.61 €;369.61 €;47;17 048.07 €;17 030.07 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA013;ACFA01310;Exérèse de tumeur du tiers interne de l'étage moyen de la base du crâne intéressant l'angle sphénoorbitaire, par craniotomie;1;0;ADC;1 177.65 €;946.37 €;68;75 795.09 €;75 691.09 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA014;ACFA01410;Exérèse de tumeur de l'angle pontocérébelleux et/ou du méat acoustique interne [conduit auditif interne], par deux abords;1;0;ADC;1 205.14 €;1 205.14 €;3;3 850.41 €;3 850.41 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA015;ACFA01510;Exérèse de tumeur de l'étage antérieur de la base du crâne, par craniotomie frontale bilatérale;1;0;ADC;787.70 €;720.20 €;9;7 056.31 €;7 056.31 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA015;ACFA01540;Exérèse de tumeur de l'étage antérieur de la base du crâne, par craniotomie frontale bilatérale;4;0;ADA;348.35 €;348.35 €;6;2 090.10 €;2 090.10 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA016;ACFA01610;Exérèse de tumeur de la région pétroclivale sans déroutement du nerf facial, par abord transpétreux;1;0;ADC;1 214.52 €;1 055.54 €;5;6 717.00 €;6 707.00 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA016;ACFA01640;Exérèse de tumeur de la région pétroclivale sans déroutement du nerf facial, par abord transpétreux;4;0;ADA;445.81 €;445.81 €;2;891.62 €;891.62 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA018;ACFA01840;Exérèse de tumeur extraparenchymateuse de la convexité du cervelet envahissant un sinus veineux dural, par craniotomie;4;0;ADA;445.10 €;445.10 €;6;2 693.60 €;2 693.60 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA018;ACFA01810;Exérèse de tumeur extraparenchymateuse de la convexité du cervelet envahissant un sinus veineux dural, par craniotomie;1;0;ADC;761.47 €;661.10 €;7;4 727.95 €;4 727.95 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA019;ACFA01910;Exérèse de tumeur du foramen magnum avec déroutement de l'artère vertébrale, par craniotomie;1;0;ADC;989.76 €;837.40 €; -     ; -   € ; -   € ;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA019;ACFA01940;Exérèse de tumeur du foramen magnum avec déroutement de l'artère vertébrale, par craniotomie;4;0;ADA;418.00 €;418.00 €;1;418.00 €;418.00 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA020;ACFA02040;Exérèse de tumeur du clivus, par abord transoral ou nasosphénoïdal;4;0;ADA;396.69 €;396.69 €;5;1 983.45 €;1 983.45 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA020;ACFA02010;Exérèse de tumeur du clivus, par abord transoral ou nasosphénoïdal;1;0;ADC;942.26 €;897.64 €;39;38 287.52 €;38 049.13 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA022;ACFA02210;Exérèse de tumeur de la région optochiasmatique et/ou hypothalamique, par craniotomie;1;0;ADC;1 046.48 €;870.30 €;36;34 666.63 €;34 630.63 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA022;ACFA02240;Exérèse de tumeur de la région optochiasmatique et/ou hypothalamique, par craniotomie;4;0;ADA;441.05 €;441.05 €;21;9 285.05 €;9 285.05 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA023;ACFA02340;Exérèse de tumeur du foramen jugulaire, par craniotomie;4;0;ADA;443.29 €;443.29 €;6;1 994.82 €;1 994.82 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA023;ACFA02310;Exérèse de tumeur du foramen jugulaire, par craniotomie;1;0;ADC;1 041.52 €;867.42 €;5;5 012.72 €;5 012.72 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA024;ACFA02440;Exérèse de tumeur du foramen magnum sans déroutement de l'artère vertébrale, par craniotomie;4;0;ADA;383.90 €;383.90 €;4;1 368.80 €;1 368.80 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA024;ACFA02410;Exérèse de tumeur du foramen magnum sans déroutement de l'artère vertébrale, par craniotomie;1;0;ADC;808.97 €;732.54 €;5;3 812.83 €;3 812.83 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA025;ACFA02540;Exérèse de tumeur de la région pétroclivale avec déroutement du nerf facial, par abord transpétreux;4;0;ADA;529.75 €;529.75 €;1;529.75 €;529.75 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA025;ACFA02510;Exérèse de tumeur de la région pétroclivale avec déroutement du nerf facial, par abord transpétreux;1;0;ADC;1 238.54 €;1 238.54 €;2;2 638.10 €;2 638.10 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA026;ACFA02640;Exérèse de tumeur de l'étage antérieur de la base du crâne, par craniotomie frontale bilatérale et abord ethmoïdal;4;0;ADA;355.31 €;355.31 €;10;3 375.45 €;3 375.45 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA026;ACFA02610;Exérèse de tumeur de l'étage antérieur de la base du crâne, par craniotomie frontale bilatérale et abord ethmoïdal;1;0;ADC;991.89 €;838.63 €;13;12 429.85 €;12 429.85 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA027;ACFA02740;Exérèse de tumeur de l'angle pontocérébelleux et/ou du méat acoustique interne [conduit auditif interne], par abord transotique;4;0;ADA;540.32 €;540.32 €;1;540.32 €;540.32 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA027;ACFA02710;Exérèse de tumeur de l'angle pontocérébelleux et/ou du méat acoustique interne [conduit auditif interne], par abord transotique;1;0;ADC;1 370.60 €;1 189.96 €;2;2 534.62 €;2 534.62 €;Autres Actes de Chirurgie;Actes chirurgicaux
ACFA028;ACFA02810;Exérèse de tumeur extraparenchymateuse de la convexité du cerveau envahissant un sinus veineux dural, par craniotomie;1;0;ADC;773.52 €;624.20 €;63;42 863.09 €;42 863.09 €;Autres Actes de Chirurgie;Actes chirurgicaux
